DATE,CLOSE,VOLUME
03-04-17,1143.810059,580444032
04-04-17,1133.25,436310016
05-04-17,1124.780029,414784000
06-04-17,1182.680054,511222016
07-04-17,1176.900024,317022016
08-04-17,1175.949951,209312000
09-04-17,1187.869995,242343008
10-04-17,1187.130005,215883008
11-04-17,1205.01001,216182000
12-04-17,1200.369995,288702016
13-04-17,1169.280029,351968992
14-04-17,1167.540039,254827008
15-04-17,1172.52002,203559008
16-04-17,1182.939941,183231008
17-04-17,1193.910034,253206000
18-04-17,1211.670044,270524000
19-04-17,1210.290039,288060992
20-04-17,1229.079956,315108000
21-04-17,1222.050049,272167008
22-04-17,1231.709961,249320000
23-04-17,1207.209961,258951008
24-04-17,1250.150024,235806000
25-04-17,1265.48999,242556000
26-04-17,1281.079956,329631008
27-04-17,1317.72998,449196992
28-04-17,1316.47998,527488992
29-04-17,1321.790039,422705984
30-04-17,1347.890015,413115008
01-05-17,1421.599976,713624000
02-05-17,1452.819946,477337984
03-05-17,1490.089966,583795968
04-05-17,1537.670044,933548992
05-05-17,1555.449951,946035968
06-05-17,1578.800049,582529984
07-05-17,1596.709961,1080029952
08-05-17,1723.349976,1340320000
09-05-17,1755.359985,1167920000
10-05-17,1787.130005,915723008
11-05-17,1848.569946,799489984
12-05-17,1724.23999,740984000
13-05-17,1804.910034,579635008
14-05-17,1808.910034,437196000
15-05-17,1738.430054,731529024
16-05-17,1734.449951,959044992
17-05-17,1839.089966,1064729984
18-05-17,1888.650024,894321024
19-05-17,1987.709961,1157289984
20-05-17,2084.72998,961336000
21-05-17,2041.199951,1147859968
22-05-17,2173.399902,1942220032
23-05-17,2320.419922,1378749952
24-05-17,2443.639893,1725379968
25-05-17,2304.97998,2406700032
26-05-17,2202.419922,1763480064
27-05-17,2038.869995,1700480000
28-05-17,2155.800049,1147139968
29-05-17,2255.610107,994625024
30-05-17,2175.469971,1443970048
31-05-17,2286.409912,1544829952
01-06-17,2407.879883,1653180032
02-06-17,2488.550049,1317030016
03-06-17,2515.350098,1514950016
04-06-17,2511.810059,1355120000
05-06-17,2686.810059,1369309952
06-06-17,2863.199951,2089609984
07-06-17,2732.159912,1517709952
08-06-17,2805.620117,1281170048
09-06-17,2823.810059,1348950016
10-06-17,2947.709961,2018889984
11-06-17,2958.110107,1752400000
12-06-17,2659.629883,2569530112
13-06-17,2717.02002,1781200000
14-06-17,2506.370117,1696560000
15-06-17,2464.580078,2026259968
16-06-17,2518.560059,1195190016
17-06-17,2655.879883,1534509952
18-06-17,2548.290039,1178659968
19-06-17,2589.600098,1446840064
20-06-17,2721.790039,1854189952
21-06-17,2689.100098,1626579968
22-06-17,2705.409912,1097939968
23-06-17,2744.909912,961318976
24-06-17,2608.719971,982750016
25-06-17,2589.409912,1161100032
26-06-17,2478.449951,1663280000
27-06-17,2552.449951,1489789952
28-06-17,2574.790039,1183869952
29-06-17,2539.320068,949979008
30-06-17,2480.840088,860273024
01-07-17,2434.550049,779913984
02-07-17,2506.469971,803747008
03-07-17,2564.060059,964112000
04-07-17,2601.639893,985516032
05-07-17,2601.98999,941566016
06-07-17,2608.560059,761956992
07-07-17,2518.659912,917411968
08-07-17,2571.340088,733329984
09-07-17,2518.439941,527856000
10-07-17,2372.560059,1111200000
11-07-17,2337.790039,1329760000
12-07-17,2398.840088,1117410048
13-07-17,2357.899902,835769984
14-07-17,2233.340088,882502976
15-07-17,1998.859985,993608000
16-07-17,1929.819946,1182870016
17-07-17,2228.409912,1201760000
18-07-17,2318.879883,1512450048
19-07-17,2273.429932,1245100032
20-07-17,2817.600098,2249260032
21-07-17,2667.76001,1489449984
22-07-17,2810.120117,1177129984
23-07-17,2730.399902,1072840000
24-07-17,2754.860107,866473984
25-07-17,2576.47998,1460089984
26-07-17,2529.449951,937404032
27-07-17,2671.780029,789104000
28-07-17,2809.01001,1380099968
29-07-17,2726.449951,803745984
30-07-17,2757.179932,705942976
31-07-17,2875.340088,860574976
01-08-17,2718.26001,1324669952
02-08-17,2710.669922,1094950016
03-08-17,2804.72998,804796992
04-08-17,2895.889893,1002120000
05-08-17,3252.909912,1945699968
06-08-17,3213.939941,1105030016
07-08-17,3378.939941,1482279936
08-08-17,3419.939941,1752760064
09-08-17,3342.469971,1468960000
10-08-17,3381.280029,1515110016
11-08-17,3650.620117,2021190016
12-08-17,3884.709961,2219589888
13-08-17,4073.26001,3159089920
14-08-17,4325.129883,2463089920
15-08-17,4181.930176,3258050048
16-08-17,4376.629883,2272039936
17-08-17,4331.689941,2553359872
18-08-17,4160.620117,2941710080
19-08-17,4193.700195,2975820032
20-08-17,4087.659912,2109769984
21-08-17,4001.73999,2800890112
22-08-17,4100.52002,3764239872
23-08-17,4151.52002,2369819904
24-08-17,4334.680176,2037750016
25-08-17,4371.600098,1727970048
26-08-17,4352.399902,1511609984
27-08-17,4382.879883,1537459968
28-08-17,4382.660156,1959330048
29-08-17,4579.02002,2486080000
30-08-17,4565.299805,1937849984
31-08-17,4703.390137,1944930048
01-09-17,4892.009766,2599079936
02-09-17,4578.77002,2722139904
03-09-17,4582.959961,1933190016
04-09-17,4236.310059,2987330048
05-09-17,4376.529785,2697969920
06-09-17,4597.120117,2172100096
07-09-17,4599.879883,1844620032
08-09-17,4228.75,2700890112
09-09-17,4226.060059,1386230016
10-09-17,4122.939941,1679090048
11-09-17,4161.27002,1557330048
12-09-17,4130.810059,1864530048
13-09-17,3882.590088,2219409920
14-09-17,3154.949951,2716310016
15-09-17,3637.52002,4148069888
16-09-17,3625.040039,1818400000
17-09-17,3582.879883,1239149952
18-09-17,4065.199951,1943209984
19-09-17,3924.969971,1563980032
20-09-17,3905.949951,1213830016
21-09-17,3631.040039,1411480064
22-09-17,3630.699951,1194829952
23-09-17,3792.399902,928113984
24-09-17,3682.840088,768014976
25-09-17,3926.070068,1374210048
26-09-17,3892.350098,1043740032
27-09-17,4200.669922,1686880000
28-09-17,4174.72998,1712320000
29-09-17,4163.069824,1367049984
30-09-17,4338.709961,1207449984
01-10-17,4403.740234,1208210048
02-10-17,4409.319824,1431730048
03-10-17,4317.47998,1288019968
04-10-17,4229.359863,1116770048
05-10-17,4328.410156,1161769984
06-10-17,4370.810059,1069939968
07-10-17,4426.890137,906928000
08-10-17,4610.47998,1313869952
09-10-17,4772.02002,1968739968
10-10-17,4781.990234,1597139968
11-10-17,4826.47998,1222279936
12-10-17,5446.910156,2791610112
13-10-17,5647.209961,3615480064
14-10-17,5831.790039,1669030016
15-10-17,5678.189941,1976039936
16-10-17,5725.589844,2008070016
17-10-17,5605.509766,1821570048
18-10-17,5590.689941,2399269888
19-10-17,5708.52002,1780540032
20-10-17,6011.450195,2354429952
21-10-17,6031.600098,2207099904
22-10-17,6008.419922,2034630016
23-10-17,5930.319824,2401840128
24-10-17,5526.640137,2735699968
25-10-17,5750.799805,1966989952
26-10-17,5904.830078,1905040000
27-10-17,5780.899902,1710130048
28-10-17,5753.089844,1403920000
29-10-17,6153.850098,2859040000
30-10-17,6130.529785,1772150016
31-10-17,6468.399902,2311379968
01-11-17,6767.310059,2870320128
02-11-17,7078.5,4653770240
03-11-17,7207.759766,3369860096
04-11-17,7379.950195,2483800064
05-11-17,7407.410156,2380410112
06-11-17,7022.759766,3111899904
07-11-17,7144.379883,2326340096
08-11-17,7459.689941,4602200064
09-11-17,7143.580078,3226249984
10-11-17,6618.140137,5208249856
11-11-17,6357.600098,4908680192
12-11-17,5950.069824,8957349888
13-11-17,6559.490234,6263249920
14-11-17,6635.75,3197110016
15-11-17,7315.540039,4200880128
16-11-17,7871.689941,5123809792
17-11-17,7708.990234,4651670016
18-11-17,7790.149902,3667190016
19-11-17,8036.490234,3149319936
20-11-17,8200.639648,3488450048
21-11-17,8071.259766,4277609984
22-11-17,8253.549805,3633530112
23-11-17,8038.77002,4225179904
24-11-17,8253.69043,5058610176
25-11-17,8790.919922,4342060032
26-11-17,9330.549805,5475579904
27-11-17,9818.349609,5653320192
28-11-17,10058.79981,6348819968
29-11-17,9888.610352,11568799744
30-11-17,10233.59961,8310689792
01-12-17,10975.59961,6783119872
02-12-17,11074.59961,5138500096
03-12-17,11323.2002,6608309760
04-12-17,11657.2002,6132409856
05-12-17,11916.7002,6895260160
06-12-17,14291.5,12656300032
07-12-17,17899.69922,17950699520
08-12-17,16569.40039,21135998976
09-12-17,15178.2002,13911300096
10-12-17,15455.40039,13433299968
11-12-17,16936.80078,12153900032
12-12-17,17415.40039,14603799552
13-12-17,16408.19922,12976900096
14-12-17,16564,13777399808
15-12-17,17706.90039,14309999616
16-12-17,19497.40039,12740599808
17-12-17,19140.80078,13314599936
18-12-17,19114.19922,14839499776
19-12-17,17776.69922,16894499840
20-12-17,16624.59961,22149699584
21-12-17,15802.90039,16516599808
22-12-17,13831.79981,22197999616
23-12-17,14699.2002,13086000128
24-12-17,13925.79981,11572299776
25-12-17,14026.59961,10664699904
26-12-17,16099.79981,13454300160
27-12-17,15838.5,12487600128
28-12-17,14606.5,12336499712
29-12-17,14656.2002,13025500160
30-12-17,12952.2002,14452599808
31-12-17,14156.40039,12136299520
01-01-18,13657.2002,10291200000
02-01-18,14982.09961,16846600192
03-01-18,15201,16871900160
04-01-18,15599.2002,21783199744
05-01-18,17429.5,23840899072
06-01-18,17527,18314600448
07-01-18,16477.59961,15866000384
08-01-18,15170.09961,18413899776
09-01-18,14595.40039,16659999744
10-01-18,14973.29981,18500800512
11-01-18,13405.79981,16534099968
12-01-18,13980.59961,12065699840
13-01-18,14360.2002,12763599872
14-01-18,13772,11084099584
15-01-18,13819.79981,12750799872
16-01-18,11490.5,18853799936
17-01-18,11188.59961,18830600192
18-01-18,11474.90039,15020399616
19-01-18,11607.40039,10740400128
20-01-18,12899.2002,11801700352
21-01-18,11600.09961,9935179776
22-01-18,10931.40039,10537400320
23-01-18,10868.40039,9660609536
24-01-18,11359.40039,9940989952
25-01-18,11259.40039,8873169920
26-01-18,11171.40039,9746199552
27-01-18,11440.7002,7583269888
28-01-18,11786.29981,8350360064
29-01-18,11296.40039,7107359744
30-01-18,10106.29981,8637859840
31-01-18,10221.09961,8041160192
01-02-18,9170.540039,9959400448
02-02-18,8830.75,12726899712
03-02-18,9174.910156,7263790080
04-02-18,8277.009766,7073549824
05-02-18,6955.27002,9285289984
06-02-18,7754,13999800320
07-02-18,7621.299805,9169280000
08-02-18,8265.589844,9346750464
09-02-18,8736.980469,6784820224
10-02-18,8621.900391,7780960256
11-02-18,8129.970215,6122189824
12-02-18,8926.570313,6256439808
13-02-18,8598.30957,5696719872
14-02-18,9494.629883,7909819904
15-02-18,10166.40039,9062540288
16-02-18,10233.90039,7296159744
17-02-18,11112.7002,8660880384
18-02-18,10551.79981,8744009728
19-02-18,11225.29981,7652089856
20-02-18,11403.7002,9926540288
21-02-18,10690.40039,9405339648
22-02-18,10005,8040079872
23-02-18,10301.09961,7739500032
24-02-18,9813.070313,6917929984
25-02-18,9664.730469,5706939904
26-02-18,10366.7002,7287690240
27-02-18,10725.59961,6966179840
28-02-18,10397.90039,6936189952
01-03-18,10951,7317279744
02-03-18,11086.40039,7620590080
03-03-18,11489.7002,6690570240
04-03-18,11512.59961,6084149760
05-03-18,11573.29981,6468539904
06-03-18,10779.90039,6832169984
07-03-18,9965.570313,8797910016
08-03-18,9395.009766,7186089984
09-03-18,9337.549805,8704190464
10-03-18,8866,5386319872
11-03-18,9578.629883,6296370176
12-03-18,9205.120117,6457399808
13-03-18,9194.849609,5991139840
14-03-18,8269.80957,6438230016
15-03-18,8300.860352,6834429952
16-03-18,8338.349609,5289379840
17-03-18,7916.879883,4426149888
18-03-18,8223.679688,6639190016
19-03-18,8630.650391,6729110016
20-03-18,8913.469727,6361789952
21-03-18,8929.280273,6043129856
22-03-18,8728.469727,5530390016
23-03-18,8879.620117,5954120192
24-03-18,8668.120117,5664600064
25-03-18,8495.780273,4569880064
26-03-18,8209.400391,5921039872
27-03-18,7833.040039,5378250240
28-03-18,7954.47998,4935289856
29-03-18,7165.700195,6361229824
30-03-18,6890.52002,6289509888
31-03-18,6973.529785,4553269760
01-04-18,6844.22998,4532100096
02-04-18,7083.799805,4333440000
03-04-18,7456.109863,5499700224
04-04-18,6853.839844,4936000000
05-04-18,6811.470215,5639320064
06-04-18,6636.319824,3766810112
07-04-18,6911.089844,3976610048
08-04-18,7023.52002,3652499968
09-04-18,6770.72998,4894060032
10-04-18,6834.759766,4272750080
11-04-18,6968.319824,4641889792
12-04-18,7889.25,8906250240
13-04-18,7895.959961,7764460032
14-04-18,7986.240234,5191430144
15-04-18,8329.110352,5244480000
16-04-18,8058.669922,5631309824
17-04-18,7902.089844,6900879872
18-04-18,8163.419922,6529909760
19-04-18,8294.30957,7063209984
20-04-18,8845.830078,8438110208
21-04-18,8895.580078,7548550144
22-04-18,8802.459961,6629899776
23-04-18,8930.879883,6925190144
24-04-18,9697.5,10678800384
25-04-18,8845.740234,11083100160
26-04-18,9281.509766,8970559488
27-04-18,8987.049805,7566289920
28-04-18,9348.480469,7805479936
29-04-18,9419.080078,8853000192
30-04-18,9240.549805,8673920000
01-05-18,9119.009766,7713019904
02-05-18,9235.919922,7558159872
03-05-18,9743.860352,10207299584
04-05-18,9700.759766,8217829888
05-05-18,9858.150391,7651939840
06-05-18,9654.799805,7222280192
07-05-18,9373.009766,7394019840
08-05-18,9234.820313,7415869952
09-05-18,9325.179688,7226890240
10-05-18,9043.94043,6906699776
11-05-18,8441.490234,8488520192
12-05-18,8504.889648,6821380096
13-05-18,8723.94043,5866379776
14-05-18,8716.790039,7364149760
15-05-18,8510.379883,6705710080
16-05-18,8368.830078,6760220160
17-05-18,8094.319824,5862530048
18-05-18,8250.969727,5764190208
19-05-18,8247.179688,4712399872
20-05-18,8513.25,5191059968
21-05-18,8418.990234,5154990080
22-05-18,8041.779785,5137010176
23-05-18,7557.819824,6491120128
24-05-18,7587.339844,6049220096
25-05-18,7480.140137,4867829760
26-05-18,7355.879883,4051539968
27-05-18,7368.220215,4056519936
28-05-18,7135.990234,5040600064
29-05-18,7472.589844,5662660096
30-05-18,7406.52002,4922540032
31-05-18,7494.169922,5127130112
01-06-18,7541.450195,4921460224
02-06-18,7643.450195,4939299840
03-06-18,7720.25,4851760128
04-06-18,7514.470215,4993169920
05-06-18,7633.759766,4961739776
06-06-18,7653.97998,4692259840
07-06-18,7678.240234,4485799936
08-06-18,7624.919922,4227579904
09-06-18,7531.97998,3845220096
10-06-18,6786.02002,5804839936
11-06-18,6906.919922,4745269760
12-06-18,6582.359863,4654380032
13-06-18,6349.899902,5052349952
14-06-18,6675.350098,5138710016
15-06-18,6456.580078,3955389952
16-06-18,6550.160156,3194170112
17-06-18,6499.27002,3104019968
18-06-18,6734.819824,4039200000
19-06-18,6769.939941,4057029888
20-06-18,6776.549805,3888640000
21-06-18,6729.740234,3529129984
22-06-18,6083.689941,5079810048
23-06-18,6162.47998,3431360000
24-06-18,6173.22998,4566909952
25-06-18,6249.180176,5500810240
26-06-18,6093.669922,3279759872
27-06-18,6157.129883,3296219904
28-06-18,5903.439941,3467800064
29-06-18,6218.299805,3966230016
30-06-18,6404,4543860224
01-07-18,6385.819824,4788259840
02-07-18,6614.180176,4396930048
03-07-18,6529.589844,4672309760
04-07-18,6597.549805,4176689920
05-07-18,6639.140137,4999240192
06-07-18,6673.5,4313959936
07-07-18,6856.930176,3961080064
08-07-18,6773.879883,3386210048
09-07-18,6741.75,3718129920
10-07-18,6329.950195,4052430080
11-07-18,6394.709961,3644859904
12-07-18,6228.810059,3770170112
13-07-18,6238.049805,3805400064
14-07-18,6276.120117,2923670016
15-07-18,6359.640137,3285459968
16-07-18,6741.75,4725799936
17-07-18,7321.040039,5961950208
18-07-18,7370.779785,6103410176
19-07-18,7466.859863,5111629824
20-07-18,7354.129883,4936869888
21-07-18,7419.290039,3726609920
22-07-18,7418.490234,3695460096
23-07-18,7711.109863,5132480000
24-07-18,8424.269531,7277689856
25-07-18,8181.390137,5845400064
26-07-18,7951.580078,4899089920
27-07-18,8165.009766,5195879936
28-07-18,8192.150391,3988750080
29-07-18,8218.459961,4107190016
30-07-18,8180.47998,5551400000
31-07-18,7780.439941,5287530000
01-08-18,7624.910156,4797620000
02-08-18,7567.149902,4214110000
03-08-18,7434.390137,4627150000
04-08-18,7032.850098,4268390000
05-08-18,7068.47998,3679110000
06-08-18,6951.799805,3925900000
07-08-18,6753.120117,4682800000
08-08-18,6305.799805,5064430000
09-08-18,6568.22998,4267040000
10-08-18,6184.709961,4528680000
11-08-18,6295.72998,4047850000
12-08-18,6322.689941,5665250000
13-08-18,6297.569824,4083980000
14-08-18,6199.709961,5301700000
15-08-18,6308.52002,4895450000
16-08-18,6334.72998,4328420000
17-08-18,6580.629883,4992990000
18-08-18,6423.759766,3984520000
19-08-18,6506.069824,3311170000
20-08-18,6308.529785,3665100000
21-08-18,6488.759766,3377180000
22-08-18,6376.709961,4668110000
23-08-18,6534.879883,3426180000
24-08-18,6719.959961,4097820000
25-08-18,6763.189941,3312600000
26-08-18,6707.259766,3295500000
27-08-18,6884.640137,4019000000
28-08-18,7096.279785,4659940000
29-08-18,7047.160156,4145880000
30-08-18,6978.22998,4463250000
31-08-18,7037.580078,4495650000
01-09-18,7193.25,4116050000
02-09-18,7272.720215,4329540000
03-09-18,7260.060059,4087760000
04-09-18,7361.660156,4273640000
05-09-18,6792.830078,5800460000
06-09-18,6529.169922,5523470000
07-09-18,6467.069824,4264680000
08-09-18,6225.97998,3835060000
09-09-18,6300.859863,3671890000
10-09-18,6329.700195,3714100000
11-09-18,6321.200195,3849910000
12-09-18,6351.799805,4064230000
13-09-18,6517.310059,4210910000
14-09-18,6512.709961,4076220000
15-09-18,6543.200195,3216300000
16-09-18,6517.180176,3273730000
17-09-18,6281.200195,3910780000
18-09-18,6371.299805,4180090000
19-09-18,6398.540039,4431340000
20-09-18,6519.669922,4348110000
21-09-18,6734.950195,6531940000
22-09-18,6721.97998,4509660000
23-09-18,6710.629883,4197500000
24-09-18,6595.410156,4177310000
25-09-18,6446.470215,4726180000
26-09-18,6495,4437300000
27-09-18,6676.75,4606810000
28-09-18,6644.129883,5014430000
29-09-18,6601.959961,4363690000
30-09-18,6625.560059,4002280000
01-10-18,6589.620117,4000970000
02-10-18,6556.100098,3979260000
03-10-18,6502.589844,3887310000
04-10-18,6576.689941,3838410000
05-10-18,6622.47998,3671500000
06-10-18,6588.310059,3259740000
07-10-18,6602.950195,3306630000
08-10-18,6652.22998,3979460000
09-10-18,6642.640137,3580810000
10-10-18,6585.529785,3787650000
11-10-18,6256.240234,5181640000
12-10-18,6274.580078,3783500000
13-10-18,6285.990234,3064030000
14-10-18,6290.930176,3085320000
15-10-18,6596.540039,7370770000
16-10-18,6596.109863,4074800000
17-10-18,6544.430176,4088420000
18-10-18,6476.709961,3924080000
19-10-18,6465.410156,3578870000
20-10-18,6489.189941,3379130000
21-10-18,6482.350098,3253610000
22-10-18,6487.160156,3672860000
23-10-18,6475.740234,3716150000
24-10-18,6495.839844,3424670000
25-10-18,6476.290039,3230550000
26-10-18,6474.75,3306050000
27-10-18,6480.379883,3393250000
28-10-18,6486.390137,3445190000
29-10-18,6332.629883,4199910000
30-10-18,6334.27002,3781100000
31-10-18,6317.609863,4191240000
01-11-18,6377.779785,3789400000
02-11-18,6388.439941,4234870000
03-11-18,6361.259766,3658640000
04-11-18,6376.129883,4390020000
05-11-18,6419.660156,4174800000
06-11-18,6461.009766,4700040000
07-11-18,6530.140137,4941260000
08-11-18,6453.720215,4665260000
09-11-18,6385.620117,4346820000
10-11-18,6409.220215,3705320000
11-11-18,6411.27002,3939060000
12-11-18,6371.27002,4295770000
13-11-18,6359.490234,4503800000
14-11-18,5738.350098,7398940000
15-11-18,5648.029785,7032140000
16-11-18,5575.549805,5279320000
17-11-18,5554.330078,4303150000
18-11-18,5623.540039,4159680000
19-11-18,4871.490234,7039560000
20-11-18,4451.870117,8428290000
21-11-18,4602.169922,6120120000
22-11-18,4365.939941,4569370000
23-11-18,4347.109863,4871490000
24-11-18,3880.76001,4679500000
25-11-18,4009.969971,6825640000
26-11-18,3779.129883,6476900000
27-11-18,3820.719971,5998720000
28-11-18,4257.419922,7280280000
29-11-18,4278.84668,6503347767
30-11-18,4017.268555,6048016717
01-12-18,4214.671875,5375314093
02-12-18,4139.87793,5262697895
03-12-18,3894.130859,5089570994
04-12-18,3956.893799,5028069239
05-12-18,3753.994873,5302481574
06-12-18,3521.101807,5878333109
07-12-18,3419.937256,6835615448
08-12-18,3476.114746,5305024497
09-12-18,3614.234375,4947372847
10-12-18,3502.656006,5020968740
11-12-18,3424.588135,4696765188
12-12-18,3486.950195,4139364829
13-12-18,3313.677246,4343372456
14-12-18,3242.484863,4372763663
15-12-18,3236.761719,3551763561
16-12-18,3252.839111,3744248994
17-12-18,3545.864746,5409247918
18-12-18,3696.059082,5911325473
19-12-18,3745.950684,6810689119
20-12-18,4134.441406,8927129279
21-12-18,3896.543701,7206015706
22-12-18,4014.182617,5605823233
23-12-18,3998.980225,6151275490
24-12-18,4078.599121,7240968501
25-12-18,3815.490723,6158207293
26-12-18,3857.297607,5326547918
27-12-18,3654.833496,5130222366
28-12-18,3923.918701,5631554348
29-12-18,3820.408691,4991655917
30-12-18,3865.952637,4770578575
31-12-18,3742.700439,4661840806
01-01-19,3843.52002,4324200990
02-01-19,3943.409424,5244856836
03-01-19,3836.741211,4530215219
04-01-19,3857.717529,4847965467
05-01-19,3845.19458,5137609824
06-01-19,4076.632568,5597027440
07-01-19,4025.248291,5228625637
08-01-19,4030.8479,5306593305
09-01-19,4035.296387,5115905225
10-01-19,3678.924561,6874143796
11-01-19,3687.365479,5538712865
12-01-19,3661.301025,4778170883
13-01-19,3552.953125,4681302466
14-01-19,3706.052246,5651384490
15-01-19,3630.675293,5537192302
16-01-19,3655.006836,5394457145
17-01-19,3678.563965,5464420383
18-01-19,3657.839355,5002961727
19-01-19,3728.568359,5955691380
20-01-19,3601.013672,5582489560
21-01-19,3576.032471,5004347059
22-01-19,3604.577148,5313623556
23-01-19,3585.123047,5433755649
24-01-19,3600.865479,5262869046
25-01-19,3599.765869,5265847539
26-01-19,3602.460449,5098183235
27-01-19,3583.96582,5570752966
28-01-19,3470.450439,6908930483
29-01-19,3448.116943,5897159493
30-01-19,3486.181641,5955112627
31-01-19,3457.792725,5831198271
01-02-19,3487.945313,5422926707
02-02-19,3521.060791,5071623601
03-02-19,3464.013428,5043937584
04-02-19,3459.154053,5332718886
05-02-19,3466.357422,5227549545
06-02-19,3413.767822,5482196038
07-02-19,3399.47168,5004962683
08-02-19,3666.780273,7735623101
09-02-19,3671.203613,6158833645
10-02-19,3690.188232,6282256903
11-02-19,3648.430664,6277056434
12-02-19,3653.528564,6480384532
13-02-19,3632.070557,6438903823
14-02-19,3616.880859,6271044418
15-02-19,3620.810791,6091952231
16-02-19,3629.787598,5934744052
17-02-19,3673.836182,7039512503
18-02-19,3915.714355,9908216640
19-02-19,3947.094482,9933626655
20-02-19,3999.820557,8693373948
21-02-19,3954.118164,7775128102
22-02-19,4005.526611,7826525254
23-02-19,4142.526855,8922258316
24-02-19,3810.42749,10794227451
25-02-19,3882.696289,9318796067
26-02-19,3854.35791,7931218996
27-02-19,3851.047363,8301309684
28-02-19,3854.7854,8399767798
01-03-19,3859.58374,7661247975
02-03-19,3864.415039,7578786076
03-03-19,3847.175781,7253558152
04-03-19,3761.557129,9029175788
05-03-19,3896.375,10174126415
06-03-19,3903.942627,9175291529
07-03-19,3911.484375,9584165519
08-03-19,3901.131592,10638638944
09-03-19,3963.313721,10796103518
10-03-19,3951.599854,9713267607
11-03-19,3905.227295,10125901903
12-03-19,3909.15625,9809887079
13-03-19,3906.717285,9469184841
14-03-19,3924.369141,10480789570
15-03-19,3960.911133,9394210605
16-03-19,4048.72583,9856166973
17-03-19,4025.229004,8221625400
18-03-19,4032.507324,9646954186
19-03-19,4071.190186,9344919956
20-03-19,4087.476318,10175916388
21-03-19,4029.326904,10831212662
22-03-19,4023.968262,9252935969
23-03-19,4035.826416,9578850549
24-03-19,4022.168213,9144851065
25-03-19,3963.070557,10359818883
26-03-19,3985.080811,10707678815
27-03-19,4087.066162,10897131934
28-03-19,4069.107178,9353915899
29-03-19,4098.374512,10918665557
30-03-19,4106.660156,9732688060
31-03-19,4105.404297,9045122443
01-04-19,4158.183105,10157794171
02-04-19,4879.87793,21315047816
03-04-19,4973.021973,22899891582
04-04-19,4922.798828,18251810240
05-04-19,5036.681152,16837325387
06-04-19,5059.817383,16929795194
07-04-19,5198.896973,16655416140
08-04-19,5289.770996,17154113634
09-04-19,5204.958496,14722104361
10-04-19,5324.551758,15504590933
11-04-19,5064.487793,16555616019
12-04-19,5089.539063,13675206312
13-04-19,5096.586426,10823289598
14-04-19,5167.722168,10391952498
15-04-19,5067.108398,12290155061
16-04-19,5235.55957,11618660197
17-04-19,5251.937988,12438480677
18-04-19,5298.385742,13256489918
19-04-19,5303.8125,13780238655
20-04-19,5337.88623,13169647522
21-04-19,5314.53125,13731844223
22-04-19,5399.365234,14601631648
23-04-19,5572.362305,15867308108
24-04-19,5464.866699,17048033399
25-04-19,5210.515625,15330283408
26-04-19,5279.348145,16812108040
27-04-19,5268.291016,13111274675
28-04-19,5285.13916,12819992056
29-04-19,5247.352539,13735490672
30-04-19,5350.726563,13878964574
01-05-19,5402.697266,13679528236
02-05-19,5505.283691,14644460907
03-05-19,5768.289551,18720780006
04-05-19,5831.16748,17567780766
05-05-19,5795.708496,14808830723
06-05-19,5746.807129,15737171804
07-05-19,5829.501465,18026409033
08-05-19,5982.45752,15320605300
09-05-19,6174.528809,16784645411
10-05-19,6378.849121,19419875368
11-05-19,7204.771484,28867562329
12-05-19,6972.371582,27773333680
13-05-19,7814.915039,28677672181
14-05-19,7994.416016,32031452227
15-05-19,8205.167969,28344112920
16-05-19,7884.90918,33167197581
17-05-19,7343.895508,30066644905
18-05-19,7271.208008,21354286562
19-05-19,8197.689453,25902422040
20-05-19,7978.309082,23843404340
21-05-19,7963.327637,25127245056
22-05-19,7680.066406,24719473175
23-05-19,7881.84668,24457107820
24-05-19,7987.371582,25919126991
25-05-19,8052.543945,22256813107
26-05-19,8673.21582,26677970091
27-05-19,8805.77832,27949839564
28-05-19,8719.961914,24226919267
29-05-19,8659.487305,23473479966
30-05-19,8319.472656,29246528551
31-05-19,8574.501953,25365190957
01-06-19,8564.016602,22488303544
02-06-19,8742.958008,20266216022
03-06-19,8208.995117,22004511436
04-06-19,7707.770996,24609731549
05-06-19,7824.231445,21760923463
06-06-19,7822.023438,19474611077
07-06-19,8043.951172,19141423231
08-06-19,7954.12793,16522722810
09-06-19,7688.077148,16610726547
10-06-19,8000.32959,18689275117
11-06-19,7927.714355,17107279932
12-06-19,8145.857422,19034432883
13-06-19,8230.923828,18669407147
14-06-19,8693.833008,19831162906
15-06-19,8838.375,18371033226
16-06-19,8994.488281,23348550311
17-06-19,9320.352539,15562951919
18-06-19,9081.762695,15848210536
19-06-19,9273.521484,15546809946
20-06-19,9527.160156,17846823784
21-06-19,10144.55664,20624008643
22-06-19,10701.69141,29995204861
23-06-19,10855.37109,20998326502
24-06-19,11011.10254,19271652365
25-06-19,11790.91699,24879684533
26-06-19,13016.23145,45105733173
27-06-19,11182.80664,39977475223
28-06-19,12407.33203,35087757766
29-06-19,11959.37109,29923961128
30-06-19,10817.15527,27256473494
01-07-19,10583.13477,29378589324
02-07-19,10801.67773,31015895223
03-07-19,11961.26953,30796494294
04-07-19,11215.4375,25920294033
05-07-19,10978.45996,23838480210
06-07-19,11208.55078,21092024306
07-07-19,11450.84668,19369044277
08-07-19,12285.95801,23482551458
09-07-19,12573.8125,28167921523
10-07-19,12156.5127,33627574244
